stop_id,stop_name,stop_lat,stop_lon,X,Y
882,v.le jenner,45.49695045207877,9.176810518263244,513814.3854211629,5038172.911070432
883,p.za dergano,45.50305834603818,9.17654205748765,513791.9190154254,5038851.434148255
884,p.za dergano,45.50287324709316,9.176707420757268,513804.8828562828,5038830.898590578
885,via tartini via carnevali,45.50422844781343,9.176346840440416,513776.3827667469,5038981.395626367
886,via tartini via carnevali,45.50484115280644,9.175931131492115,513743.75809917896,5039049.394204697
887,via livigno v.le jenner,45.49744274323594,9.178589501151611,513953.25756943366,5038227.9106097855
888,via livigno v.le jenner,45.49778465105304,9.178672173328613,513959.6322905757,5038265.909917938
889,via livigno via m.te s. genesio,45.49999034153622,9.178381548917448,513936.38170781726,5038510.905188955
890,via livigno via m.te s. genesio,45.5005532007121,9.178189729164208,513921.2567327559,5038573.403944244
891,via livigno via abba,45.50201617138341,9.177987936710084,513905.1313595181,5038735.900804761
892,via livigno via abba,45.50207448568901,9.178111319478427,513914.7561506643,5038742.400722017
893,via nicolodi via pedroni,45.51232855493588,9.164770040960772,512870.14613329904,5039879.374869008
894,via cosenz via don minzoni,45.507704125415295,9.166457536616182,513003.0207662121,5039365.885131329
895,via pedroni via montanari,45.50962466347193,9.167256888179567,513065.01870498055,5039579.381353566
896,via nicolodi via pedroni,45.51142143240657,9.166516479848031,513006.76897272957,5039778.877338918
897,p.le nigra,45.49582292414841,9.171938721764116,513434.0151296807,5038046.819867902
898,via candiani via tartini,45.50590187818637,9.173894301558413,513584.3856184962,5039166.891318529
899,affori centro m3,45.51372829214289,9.173836740590884,513578.0071123154,5040036.374853502
900,via p. rossi via pastro,45.51155622009411,9.175370579696384,513698.33884559764,5039795.32391268
901,via p. rossi via grazioli,45.50967132458197,9.176691667349578,513801.99076087447,5039586.143299762
902,via p. rossi via trevi,45.50674521495117,9.17860445826837,513952.12828038516,5039261.3910657475
903,via p. rossi via semplicita',45.50835555563885,9.17763995385196,513876.3879650763,5039440.128370628
904,via l. modignani via comasina,45.52376333041023,9.165286489992734,512907.8711213345,5041149.832007631
905,via da seregno via astesani,45.520230378491554,9.170239912399271,513295.5354353944,5040758.138029879
906,via astesani v.le affori,45.51758468397468,9.171190275401756,513370.38424748764,5040464.365896009
907,via astesani v.le affori,45.51790021518536,9.170856738310142,513344.2595947874,5040499.3651253525
908,via da seregno via astesani,45.52014723220822,9.17066008251956,513328.36985365686,5040748.970340162
909,via astesani via zanoli,45.51565654784041,9.172479145173146,513471.5082306604,5040250.370363538
910,via astesani via zanoli,45.51624689420488,9.17195761652304,513430.6337292557,5040315.868954749
911,ospedale galeazzi,45.52314956714095,9.17516875637392,513679.7648241797,5041083.280485688
912,ospedale galeazzi,45.52261540913291,9.174146934477672,513600.094576754,5041023.763278552
913,via casarsa p.za fortunato,45.52469344298236,9.174703131824137,513643.02880271274,5041254.722091317
914,via casarsa p.za fortunato,45.52433472480131,9.174605627730324,513635.5011111509,5041214.852813654
915,via forni via da novate,45.52595863139248,9.166043862865154,512966.51299616357,5041393.84663911
916,v.le rubicone via oroboni,45.52863406392044,9.165585300075556,512930.09044426883,5041691.006869326
917,via oroboni via senigallia,45.52933255496809,9.167243368242422,513059.402677818,5041768.875936653
918,via senigallia,45.53213019577628,9.168144683625716,513129.1320640621,5042079.834348902
919,via senna via fontanelli,45.5250463733366,9.17356461566315,513554.0343203356,5041293.738982476
920,q.re bruzzano,45.526536109023866,9.173397325797623,513540.6128835077,5041459.216798114
921,via acerbi via capsoni,45.528686173674906,9.17350073226926,513548.1717443398,5041698.101313532
922,via acerbi via martinazzoli,45.52830343564298,9.175167703259232,513678.43346098595,5041655.862655418
923,via s. arnaldo via pasta,45.52539065464303,9.177208988211175,513838.5467861258,5041332.609434398
924,via pasta via marchionni,45.52699737626801,9.178573976787296,513944.7440354174,5041511.348498295
925,ronchetto delle rane,45.40155364786985,9.17952073101007,514049.80116862355,5027575.168446876
926,via montegani v.le da cermenate,45.43738192591479,9.17913473668407,514010.7283101347,5031555.462013461
927,medeghino,45.43133627730942,9.180474655423916,514117.03510204994,5030884.050153136
928,agrippa,45.43263738591,9.18302285605933,514316.0307391042,5031029.0482409885
929,agrippa,45.43283296887983,9.182871673840085,514304.15587289137,5031050.749781094
930,via da cermenate via volvinio,45.43747162938011,9.182603753993472,514282.0291421705,5031566.037944778
931,via valla p.za agrippa,45.43371494959303,9.184619597505511,514440.65288507927,5031149.046491463
932,via da cermenate via volvinio,45.437252590960775,9.18405737332872,514395.77709428454,5031541.96287434
933,v.le da cermenate via lusitania,45.43743414926954,9.186311373662292,514572.02367985,5031562.539220155
934,via valla p.za agrippa,45.43407355616526,9.185507692992562,514510.02640807716,5031189.046024345
935,via antonini via lampedusa,45.43717313606542,9.186896656156865,514617.86793449015,5031533.647957642
936,"via lampedusa, 13",45.43573958000714,9.187760617172822,514685.81331465545,5031374.5432495875
937,via antonini via lampedusa,45.43702165978271,9.187599126667038,514672.8499657201,5031516.9475027
938,via antonini via lampedusa,45.43740290686232,9.188897098862174,514774.2698726895,5031559.540120171
939,via antonini via lampedusa,45.4376594126294,9.187895146076146,514695.8372359315,5031587.853257738
940,l.go mahler,45.44610864437738,9.17944274121777,514032.6548530319,5032525.01877098
941,castelbarco,45.44724480120631,9.186618541352772,514593.518729026,5032652.518698834
942,via bazzi via biondelli,45.43976782842243,9.187594759985162,514671.79671352357,5031822.034729203
943,via bazzi via biondelli,45.43980498889804,9.187904965268954,514696.04823805724,5031826.21975119
944,via bazzi via fontanili,45.44217019197055,9.18764491508856,514675.0965383231,5032088.936695971
945,via bazzi via fontanili,45.442789909783,9.187960555235152,514699.6207878457,5032157.842495255
946,v.le toscana via castelbarco,45.446176493882895,9.18764759847716,514674.26769812265,5032534.021276239
947,c.so s. gottardo via lagrange,45.44866450074452,9.179724170257462,514054.0282651175,5032809.0134899765
948,c.so s. gottardo via lagrange,45.44900666933711,9.179642133371788,514047.5282294193,5032847.012744334
949,p.za ventiquattro maggio,45.451872721308206,9.18013877931562,514085.6511813118,5033165.50688087
950,p.za ventiquattro maggio,45.45232347201405,9.179045475425603,514000.050589897,5033215.3925806135
951,p.za ventiquattro maggio,45.4522987725416,9.181088093262582,514159.77458338067,5033213.006291808
952,via molino delle armi p.za vetra,45.45687743515384,9.182890082122393,514299.5198217459,5033721.997250121
